city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Teocuitatlán de Corona,20.0922,-103.3780,Mexico,MX,Jalisco,minor,,
Venado,22.9300,-101.0954,Mexico,MX,San Luis Potosí,minor,,
Santa María Jalapa del Marqués,16.4403,-95.4445,Mexico,MX,Oaxaca,minor,,
Metlatónoc,17.1939,-98.4092,Mexico,MX,Guerrero,minor,,
Jonacatepec,18.6833,-98.8000,Mexico,MX,Morelos,minor,,
Tataltepec de Valdés,16.3055,-97.5462,Mexico,MX,Oaxaca,minor,,
Gómez Farías,19.7936,-103.4765,Mexico,MX,Jalisco,minor,,
Unión Juárez,15.0628,-92.0808,Mexico,MX,Chiapas,minor,,
Oxchuc,16.7859,-92.3445,Mexico,MX,Chiapas,minor,,
San Juan Evangelista,17.8861,-95.1396,Mexico,MX,Veracruz,minor,,
Moctezuma,29.8061,-109.6795,Mexico,MX,Sonora,minor,,
San José Chiltepec,17.9473,-96.1696,Mexico,MX,Oaxaca,minor,,
Teúl de González Ortega,21.4634,-103.4613,Mexico,MX,Zacatecas,minor,,
Teopantlán,18.7122,-98.2634,Mexico,MX,Puebla,minor,,
Pedro Escobedo,20.5000,-100.1333,Mexico,MX,Querétaro,minor,,
Villa Aldama,19.6498,-97.2228,Mexico,MX,Veracruz,minor,,
Sabanilla,17.2838,-92.5531,Mexico,MX,Chiapas,minor,,
Totolac,19.3258,-98.2583,Mexico,MX,Tlaxcala,minor,,
Santo Domingo Tomaltepec,17.0612,-96.6228,Mexico,MX,Oaxaca,minor,,
Chinameca,18.0220,-94.6795,Mexico,MX,Veracruz,minor,,
Tomatlán,19.0310,-97.0099,Mexico,MX,Veracruz,minor,,
Olinalá,17.8333,-98.8500,Mexico,MX,Guerrero,minor,,
Socoltenango,16.2450,-92.3506,Mexico,MX,Chiapas,minor,,
Valle Nacional,17.7764,-96.3000,Mexico,MX,Oaxaca,minor,,
Tepetitla,19.2653,-98.3764,Mexico,MX,Puebla,minor,,
Tlaltenango,19.1717,-98.3407,Mexico,MX,Puebla,minor,,
Soteapan,18.2339,-94.8730,Mexico,MX,Veracruz,minor,,
Alpoyeca,17.6667,-98.5167,Mexico,MX,Guerrero,minor,,
San Vicente Coatlán,16.3885,-96.8439,Mexico,MX,Oaxaca,minor,,
Tlalixtac de Cabrera,17.0711,-96.6471,Mexico,MX,Oaxaca,minor,,
San Pedro Lagunillas,21.2167,-104.7667,Mexico,MX,Nayarit,minor,,
Teuchitlán,20.6848,-103.8492,Mexico,MX,Jalisco,minor,,
San José Acateno,20.1307,-97.2100,Mexico,MX,Puebla,minor,,
San Cristóbal Amatlán,16.3171,-96.4078,Mexico,MX,Oaxaca,minor,,
Atemajac de Brizuela,20.1374,-103.7259,Mexico,MX,Jalisco,minor,,
Florencia,21.5039,-103.5535,Mexico,MX,Zacatecas,minor,,
San Rafael,20.1833,-96.8500,Mexico,MX,Veracruz,minor,,
San Pedro Mixtepec,15.9821,-97.0798,Mexico,MX,Oaxaca,minor,,
San Felipe Usila,17.8879,-96.5247,Mexico,MX,Oaxaca,minor,,
Chenalhó,16.8937,-92.6265,Mexico,MX,Chiapas,minor,,
Ayotoxco de Guerrero,20.0959,-97.4096,Mexico,MX,Puebla,minor,,
Coapilla,17.1314,-93.1595,Mexico,MX,Chiapas,minor,,
General Pánfilo Natera,22.6646,-102.1101,Mexico,MX,Zacatecas,minor,,
Copándaro de Galeana,19.8925,-101.2139,Mexico,MX,Michoacán de Ocampo,minor,,
Villa de El Carmen Tequexquitla,19.3243,-97.6535,Mexico,MX,Tlaxcala,minor,,
Valle de Juárez,19.9325,-102.9436,Mexico,MX,Jalisco,minor,,
San Andrés Huaxpaltepec,16.3295,-97.9165,Mexico,MX,Oaxaca,minor,,
Coxquihui,20.1847,-97.5863,Mexico,MX,Veracruz,minor,,
Tochtepec,18.8393,-97.8228,Mexico,MX,Puebla,minor,,
Tumbalá,17.1636,-92.1853,Mexico,MX,Chiapas,minor,,
Atoyatempan,18.8193,-97.9139,Mexico,MX,Puebla,minor,,
Acultzingo,18.7189,-97.3037,Mexico,MX,Veracruz,minor,,
Santander Jiménez,24.2168,-98.4843,Mexico,MX,Tamaulipas,minor,,
Teotitlán,18.1322,-97.0707,Mexico,MX,Oaxaca,minor,,
Tamazola,17.6702,-98.2208,Mexico,MX,Oaxaca,minor,,
Iliatenco,17.0456,-98.6861,Mexico,MX,Guerrero,minor,,
Hualahuises,24.8858,-99.6728,Mexico,MX,Nuevo León,minor,,
Buenavista de Cuéllar,18.4500,-99.4333,Mexico,MX,Guerrero,minor,,
Villa Comaltitlán,15.2140,-92.5766,Mexico,MX,Chiapas,minor,,
Santiago Maravatío,20.1667,-101.0000,Mexico,MX,Guanajuato,minor,,
Juchitlán,20.0856,-104.0987,Mexico,MX,Jalisco,minor,,
Valle de Guadalupe,21.0000,-102.6167,Mexico,MX,Jalisco,minor,,
La Cañada,20.6064,-100.3314,Mexico,MX,Querétaro,minor,,
Xochiapa,17.6635,-95.7349,Mexico,MX,Veracruz,minor,,
Tequila,18.7300,-97.0699,Mexico,MX,Veracruz,minor,,
Salto de Agua,17.5543,-92.3394,Mexico,MX,Chiapas,minor,,
Tuxtla Chico,14.9241,-92.1898,Mexico,MX,Chiapas,minor,,
Cuichapa,18.7715,-96.8689,Mexico,MX,Veracruz,minor,,
Santa Rita Tlahuapan,19.3321,-98.5769,Mexico,MX,Puebla,minor,,
Quechultenango,17.4147,-99.2411,Mexico,MX,Guerrero,minor,,
Mezquitic,22.3890,-103.7271,Mexico,MX,Jalisco,minor,,
Tuxtilla,18.2389,-95.8946,Mexico,MX,Veracruz,minor,,
Senguio,19.7342,-100.3539,Mexico,MX,Michoacán de Ocampo,minor,,
Tonila,19.4111,-103.5479,Mexico,MX,Jalisco,minor,,
Chumatlán,20.2057,-97.5940,Mexico,MX,Veracruz,minor,,
Chicontepec,20.9721,-98.1724,Mexico,MX,Veracruz,minor,,
Chacaltianguis,18.3055,-95.8424,Mexico,MX,Veracruz,minor,,
Magdalena Teitipac,16.9039,-96.5584,Mexico,MX,Oaxaca,minor,,
Tapeixtles,19.0691,-104.2834,Mexico,MX,Colima,minor,,
Tapalapa,17.1119,-93.0617,Mexico,MX,Chiapas,minor,,
Ocotlán de Morelos,16.7915,-96.6745,Mexico,MX,Oaxaca,minor,,
Tamazulapam,17.0548,-96.0653,Mexico,MX,Oaxaca,minor,,
Ébano,22.2181,-98.3771,Mexico,MX,San Luis Potosí,minor,,
Tlilapan,18.8056,-97.0987,Mexico,MX,Veracruz,minor,,
Mazatán,14.8632,-92.4503,Mexico,MX,Chiapas,minor,,
Catazajá,17.7250,-92.0142,Mexico,MX,Chiapas,minor,,
Francisco I. Madero,24.4009,-104.3198,Mexico,MX,Durango,minor,,
San Pablo de las Tunas,18.9942,-97.7079,Mexico,MX,Puebla,minor,,
Villamar,20.0204,-102.5966,Mexico,MX,Michoacán de Ocampo,minor,,
Jaumave,23.4062,-99.3807,Mexico,MX,Tamaulipas,minor,,
Villa Azueta,18.0755,-95.7088,Mexico,MX,Veracruz,minor,,
Hidalgo,24.2481,-99.4390,Mexico,MX,Tamaulipas,minor,,
Acuítzio del Canje,19.5000,-101.3333,Mexico,MX,Michoacán de Ocampo,minor,,
San Bartolo Coyotepec,16.9581,-96.7075,Mexico,MX,Oaxaca,minor,,
La Trinitaria,16.1186,-92.0520,Mexico,MX,Chiapas,minor,,
Tenejapa,16.8188,-92.5065,Mexico,MX,Chiapas,minor,,
San Martín de Bolaños,21.6826,-103.8132,Mexico,MX,Jalisco,minor,,
Tenamaxtlán,20.2174,-104.1646,Mexico,MX,Jalisco,minor,,
Hostotipaquillo,21.0604,-104.0509,Mexico,MX,Jalisco,minor,,
Tolimán,20.9080,-99.9300,Mexico,MX,Querétaro,minor,,
Tetlatlahuca,19.2323,-98.2956,Mexico,MX,Tlaxcala,minor,,
Tepeyanco,19.2456,-98.2341,Mexico,MX,Tlaxcala,minor,,
La Independencia,16.2526,-92.0237,Mexico,MX,Chiapas,minor,,
Chicoasén,16.9661,-93.1050,Mexico,MX,Chiapas,minor,,
Tlacotepec,18.6844,-97.6533,Mexico,MX,Puebla,minor,,
La Manzanilla de la Paz,20.0050,-103.1546,Mexico,MX,Jalisco,minor,,
Cañadas de Obregón,21.1493,-102.6874,Mexico,MX,Jalisco,minor,,
Benito Juárez,19.3135,-100.4336,Mexico,MX,Michoacán de Ocampo,minor,,
Irimbo,19.7008,-100.4785,Mexico,MX,Michoacán de Ocampo,minor,,
Tlacuilotepec,20.3257,-98.0687,Mexico,MX,Puebla,minor,,
Mineral de Angangueo,19.6193,-100.2853,Mexico,MX,Michoacán de Ocampo,minor,,
Penjamillo de Degollado,20.1000,-101.9000,Mexico,MX,Michoacán de Ocampo,minor,,
Zitlaltepec,19.2052,-97.9080,Mexico,MX,Tlaxcala,minor,,
San Agustín Yatareni,17.0820,-96.6658,Mexico,MX,Oaxaca,minor,,
Santa Cruz Quilehtla,19.2153,-98.2218,Mexico,MX,Tlaxcala,minor,,
Acajete,19.5865,-97.0100,Mexico,MX,Veracruz,minor,,
Llera de Canales,23.3177,-99.0261,Mexico,MX,Tamaulipas,minor,,
Tulcingo de Valle,18.0437,-98.4407,Mexico,MX,Puebla,minor,,
Cosío,22.3667,-102.3000,Mexico,MX,Aguascalientes,minor,,
Janos,30.8878,-108.1900,Mexico,MX,Chihuahua,minor,,
Mazapa,15.2314,-92.1108,Mexico,MX,Chiapas,minor,,
Totutla,19.2117,-96.9612,Mexico,MX,Veracruz,minor,,
Hueytamalco,19.9403,-97.2885,Mexico,MX,Puebla,minor,,
Ignacio de la Llave,18.7258,-95.9870,Mexico,MX,Veracruz,minor,,
Teotitlán del Valle,17.0298,-96.5193,Mexico,MX,Oaxaca,minor,,
Zacazonapan,19.0728,-100.2550,Mexico,MX,México,minor,,
San Jorge Nuchita,17.6567,-98.1038,Mexico,MX,Oaxaca,minor,,
Texhuacán,18.6223,-97.0403,Mexico,MX,Veracruz,minor,,
El Tuito,20.3204,-105.3247,Mexico,MX,Jalisco,minor,,
Zaragoza,28.4932,-100.9223,Mexico,MX,Coahuila de Zaragoza,minor,,
San Lorenzo,16.3948,-97.8740,Mexico,MX,Oaxaca,minor,,
San Miguel Tlacamama,16.4155,-98.0630,Mexico,MX,Oaxaca,minor,,
Ixtlahuacán,18.9978,-103.7358,Mexico,MX,Colima,minor,,
Tlalchapa,18.4000,-100.4667,Mexico,MX,Guerrero,minor,,
Ejutla,19.9054,-104.1617,Mexico,MX,Jalisco,minor,,
Huaniqueo de Morales,19.8968,-101.5045,Mexico,MX,México,minor,,
Saltabarranca,18.5912,-95.5323,Mexico,MX,Veracruz,minor,,
Tetla,19.4420,-98.1032,Mexico,MX,Tlaxcala,minor,,
Alcozauca de Guerrero,17.4611,-98.3842,Mexico,MX,Guerrero,minor,,
Sinaloa de Leyva,25.8219,-108.2226,Mexico,MX,Sinaloa,minor,,
Jalcomulco,19.3318,-96.7625,Mexico,MX,Veracruz,minor,,
San Bartolomé Ayautla,18.0324,-96.6708,Mexico,MX,Oaxaca,minor,,
Ajuchitlán del Progreso,18.1500,-100.4833,Mexico,MX,Guerrero,minor,,
Ures,29.4271,-110.3876,Mexico,MX,Sonora,minor,,
San Pedro Sochiápam,17.8280,-96.6627,Mexico,MX,Oaxaca,minor,,
Honey,20.2388,-98.2125,Mexico,MX,Hidalgo,minor,,
Ahuehuetitlán,17.6713,-98.3202,Mexico,MX,Oaxaca,minor,,
Tlapanalá,18.6958,-98.5356,Mexico,MX,Puebla,minor,,
Nazas,25.2246,-104.1146,Mexico,MX,Durango,minor,,
Sain Alto,23.5809,-103.2481,Mexico,MX,Zacatecas,minor,,
Santa Ana Zegache,16.8371,-96.7295,Mexico,MX,Oaxaca,minor,,
Lázaro Cárdenas,19.5395,-97.9837,Mexico,MX,Tlaxcala,minor,,
Chontla,21.2958,-97.9242,Mexico,MX,Veracruz,minor,,
Zapotitlán,18.3296,-97.4740,Mexico,MX,Puebla,minor,,
San Andrés Calpan,19.1036,-98.4619,Mexico,MX,Puebla,minor,,
Jungapeo de Juárez,19.4592,-100.4948,Mexico,MX,Michoacán de Ocampo,minor,,
Santa María Colotepec,15.8972,-96.9375,Mexico,MX,Oaxaca,minor,,
Villa de la Paz,23.6762,-100.7117,Mexico,MX,San Luis Potosí,minor,,
Tlalixcoyan,18.8031,-96.0611,Mexico,MX,Veracruz,minor,,
Villa Guerrero,21.9834,-103.5951,Mexico,MX,Jalisco,minor,,
Colipa,19.9167,-96.7000,Mexico,MX,Veracruz,minor,,
Amanalco de Becerra,19.2537,-100.0198,Mexico,MX,México,minor,,
Villa de Cos,23.2933,-102.3502,Mexico,MX,Zacatecas,minor,,
Casas Grandes,30.3753,-107.9483,Mexico,MX,Chihuahua,minor,,
Chiconquiaco,19.7421,-96.8185,Mexico,MX,Veracruz,minor,,
Tepecoacuilco de Trujano,18.3000,-99.4833,Mexico,MX,Guerrero,minor,,
Tehuipango,18.5196,-97.0544,Mexico,MX,Veracruz,minor,,
San Miguel Totolapan,18.1000,-100.3583,Mexico,MX,Guerrero,minor,,
Techaluta de Montenegro,20.0732,-103.5512,Mexico,MX,Jalisco,minor,,
Acteopan,18.7639,-98.7137,Mexico,MX,Puebla,minor,,
Ixtapangajoya,17.4985,-93.0016,Mexico,MX,Chiapas,minor,,
Tezoatlán de Segura y Luna,17.6539,-97.8107,Mexico,MX,Oaxaca,minor,,
San Pedro Huamelula,16.0270,-95.6673,Mexico,MX,Oaxaca,minor,,
Jantetelco,18.7083,-98.7700,Mexico,MX,Morelos,minor,,
Tumbiscatío de Ruiz,18.5267,-102.3782,Mexico,MX,Michoacán de Ocampo,minor,,
China,25.7000,-99.2345,Mexico,MX,Nuevo León,minor,,
Naranjal,18.8107,-96.9628,Mexico,MX,Veracruz,minor,,
Mexticacán,21.2659,-102.7783,Mexico,MX,Jalisco,minor,,
Abasolo,25.9460,-100.3958,Mexico,MX,Nuevo León,minor,,
Arteaga,25.4506,-100.8496,Mexico,MX,Coahuila de Zaragoza,minor,,
Cuilapan de Guerrero,16.9776,-96.7808,Mexico,MX,Oaxaca,minor,,
Santiago Astata,15.9878,-95.6757,Mexico,MX,Oaxaca,minor,,
San Salvador el Verde,19.2667,-98.5167,Mexico,MX,Puebla,minor,,
Tlanepantla,18.8631,-97.8870,Mexico,MX,Puebla,minor,,
Santiago Yolomécatl,17.4724,-97.5698,Mexico,MX,Oaxaca,minor,,
Tancanhuitz,21.5979,-98.9677,Mexico,MX,San Luis Potosí,minor,,
Chiquihuitlán de Benito Juárez,17.9958,-96.7447,Mexico,MX,Oaxaca,minor,,
Progreso de Zaragoza,20.2749,-97.7116,Mexico,MX,Veracruz,minor,,
San Juanito de Escobedo,20.7944,-104.0025,Mexico,MX,Jalisco,minor,,
San Raymundo Jalpam,16.9716,-96.7570,Mexico,MX,Oaxaca,minor,,
Santiago Apostol,16.8038,-96.7205,Mexico,MX,Oaxaca,minor,,
Cuetzala del Progreso,18.2833,-99.8333,Mexico,MX,Guerrero,minor,,
Vanegas,23.8846,-100.9515,Mexico,MX,San Luis Potosí,minor,,
Cuautepec,16.7000,-99.0000,Mexico,MX,Guerrero,minor,,
Contepec,19.9543,-100.1638,Mexico,MX,México,minor,,
Acapetlahuaya,18.4167,-100.0667,Mexico,MX,Guerrero,minor,,
Osumacinta,16.9361,-93.0903,Mexico,MX,Chiapas,minor,,
San Jerónimo Zacualpan,19.2428,-98.2632,Mexico,MX,Tlaxcala,minor,,
San Pablo Huitzo,17.2771,-96.8866,Mexico,MX,Oaxaca,minor,,
San Francisco Lachigoló,17.0162,-96.5995,Mexico,MX,Oaxaca,minor,,
Villa Hidalgo,22.4500,-100.7000,Mexico,MX,San Luis Potosí,minor,,
Larráinzar,16.8839,-92.7133,Mexico,MX,Chiapas,minor,,
Azoyú,16.7167,-98.7333,Mexico,MX,Guerrero,minor,,
Aquismón,21.6216,-99.0198,Mexico,MX,San Luis Potosí,minor,,
Quiriego,27.5167,-109.2667,Mexico,MX,Sonora,minor,,
San Lorenzo Chiautzingo,19.2043,-98.4675,Mexico,MX,Puebla,minor,,
Tepetlán,19.6732,-96.7973,Mexico,MX,Veracruz,minor,,
San Pablo Huixtepec,16.8195,-96.7813,Mexico,MX,Oaxaca,minor,,
La Chinantla,17.2770,-94.4510,Mexico,MX,Veracruz,minor,,
Ayahualulco,19.3511,-97.1487,Mexico,MX,Veracruz,minor,,
Cochoapa el Grande,17.1928,-98.4559,Mexico,MX,Guerrero,minor,,
Coxcatlán,18.2671,-97.1508,Mexico,MX,Puebla,minor,,
Yecuatla,19.8661,-96.7784,Mexico,MX,Veracruz,minor,,
Calcahualco,19.1234,-97.0845,Mexico,MX,Veracruz,minor,,
Ocuituco,18.8667,-98.7667,Mexico,MX,Morelos,minor,,
San José Chiapa,19.2396,-97.7682,Mexico,MX,Puebla,minor,,
Magdalena Tequisistlán,16.3993,-95.6020,Mexico,MX,Oaxaca,minor,,
Huehuetlan el Chico,18.3747,-98.6875,Mexico,MX,Puebla,minor,,
Santiago Matatlán,16.8661,-96.3834,Mexico,MX,Oaxaca,minor,,
San Martín Chalchicuautla,21.3703,-98.6570,Mexico,MX,San Luis Potosí,minor,,
Malinaltepec,17.2450,-98.6709,Mexico,MX,Guerrero,minor,,
Amatenango del Valle,16.5285,-92.4313,Mexico,MX,Chiapas,minor,,
Huejúcar,22.3588,-103.2114,Mexico,MX,Jalisco,minor,,
Coyuca de Catalán,18.3256,-100.6992,Mexico,MX,Guerrero,minor,,
Santa Catarina de Tepehuanes,25.3396,-105.7245,Mexico,MX,Durango,minor,,
Yécora,28.3708,-108.9288,Mexico,MX,Sonora,minor,,
Cumpas,29.9959,-109.7809,Mexico,MX,Sonora,minor,,
Soltepec,19.1218,-97.7091,Mexico,MX,Puebla,minor,,
San Bartolomé Quialana,16.9019,-96.5012,Mexico,MX,Oaxaca,minor,,
Miahuatlán,19.7079,-96.8708,Mexico,MX,Veracruz,minor,,
Quimixtlán,19.2534,-97.1360,Mexico,MX,Puebla,minor,,
Huixtán,16.7106,-92.4532,Mexico,MX,Chiapas,minor,,
Santiago Llano Grande,16.4906,-98.2885,Mexico,MX,Oaxaca,minor,,
Otzoloapan,19.1173,-100.2968,Mexico,MX,México,minor,,
Metapa,14.8361,-92.1911,Mexico,MX,Chiapas,minor,,
San Juan Guelavía,16.9551,-96.5436,Mexico,MX,Oaxaca,minor,,
Santa Clara,24.4753,-103.3572,Mexico,MX,Durango,minor,,
San Pedro Quiatoni,16.7830,-96.0309,Mexico,MX,Oaxaca,minor,,
Cutzamala de Pinzón,18.4678,-100.5809,Mexico,MX,Guerrero,minor,,
Zapotlán del Rey,20.4660,-102.9246,Mexico,MX,Jalisco,minor,,
Ayoquezco de Aldama,16.6837,-96.8429,Mexico,MX,Oaxaca,minor,,
Texcatitlán,17.7126,-97.0662,Mexico,MX,Oaxaca,minor,,
Pantepec,17.1884,-93.0500,Mexico,MX,Chiapas,minor,,
Yaganiza,17.1450,-96.2296,Mexico,MX,Oaxaca,minor,,
Ahualulco del Sonido Trece,22.4002,-101.1661,Mexico,MX,San Luis Potosí,minor,,
Yaxe,16.7260,-96.4719,Mexico,MX,Oaxaca,minor,,
Emiliano Zapata,19.5585,-97.9179,Mexico,MX,Tlaxcala,minor,,
Yaxkukul,21.0624,-89.4191,Mexico,MX,Yucatán,minor,,
Petlalcingo,18.0831,-97.9189,Mexico,MX,Puebla,minor,,
Sergio Butrón Casas,18.5139,-88.5688,Mexico,MX,Quintana Roo,minor,,
Zirándaro de los Chávez,18.4762,-100.9791,Mexico,MX,Guerrero,minor,,
San Lucas,18.5903,-100.7853,Mexico,MX,Michoacán de Ocampo,minor,,
Atenango del Río,18.0833,-99.1000,Mexico,MX,Guerrero,minor,,
Rosario,27.7833,-109.3667,Mexico,MX,Sonora,minor,,
Mitontic,16.8666,-92.6283,Mexico,MX,Chiapas,minor,,
San Miguel Tilquiapam,16.7822,-96.5817,Mexico,MX,Oaxaca,minor,,
Chanal,16.6575,-92.2575,Mexico,MX,Chiapas,minor,,
Santiago Suchilquitongo,17.2532,-96.8783,Mexico,MX,Oaxaca,minor,,
Cocula,18.2333,-99.6667,Mexico,MX,Guerrero,minor,,
Dzitás,20.8409,-88.5291,Mexico,MX,Yucatán,minor,,
San Juan Epatlán,18.6428,-98.3706,Mexico,MX,Puebla,minor,,
Nuevo Morelos,22.5360,-99.2193,Mexico,MX,Tamaulipas,minor,,
Metepec,20.2381,-98.3219,Mexico,MX,Hidalgo,minor,,
Marín,25.8833,-100.0333,Mexico,MX,Nuevo León,minor,,
Cuaxomulco,19.3526,-98.0967,Mexico,MX,Tlaxcala,minor,,
Tampacán,21.4020,-98.7282,Mexico,MX,San Luis Potosí,minor,,
Tepeyahualco,18.8143,-97.8770,Mexico,MX,Puebla,minor,,
Cajonos,17.1680,-96.2617,Mexico,MX,Oaxaca,minor,,
Villa de Arriaga,21.9092,-101.3822,Mexico,MX,San Luis Potosí,minor,,
Tampamolón Corona,21.5588,-98.8187,Mexico,MX,San Luis Potosí,minor,,
Acula,18.5056,-95.7743,Mexico,MX,Veracruz,minor,,
Tenampa,19.2488,-96.8839,Mexico,MX,Veracruz,minor,,
Santo Domingo Huehuetlán,18.7394,-98.1644,Mexico,MX,Puebla,minor,,
San Bartolomé Loxícha,15.9698,-96.7096,Mexico,MX,Oaxaca,minor,,
Tlaxco,20.4235,-98.0292,Mexico,MX,Puebla,minor,,
Lagunillas,19.5627,-101.4158,Mexico,MX,Michoacán de Ocampo,minor,,
Tonayán,19.6830,-96.9212,Mexico,MX,Veracruz,minor,,
Tuxcacuesco,19.6985,-103.9843,Mexico,MX,Jalisco,minor,,
Hueyotlipan,18.9000,-97.8500,Mexico,MX,Puebla,minor,,
Cohuecán,18.7827,-98.7209,Mexico,MX,Puebla,minor,,
Cualác,17.7667,-98.6167,Mexico,MX,Guerrero,minor,,
La Libertad,17.6874,-91.7207,Mexico,MX,Chiapas,minor,,
San José Teacalco,19.3356,-98.0645,Mexico,MX,Tlaxcala,minor,,
Santos Reyes Tepejillo,17.4378,-97.9385,Mexico,MX,Oaxaca,minor,,
Tenampulco,20.1704,-97.4050,Mexico,MX,Puebla,minor,,
Montecristo,15.6926,-92.6200,Mexico,MX,Chiapas,minor,,
Bácum,27.5333,-110.0833,Mexico,MX,Sonora,minor,,
Chimaltitán,21.7798,-103.7807,Mexico,MX,Jalisco,minor,,
Cuautitlán,19.4514,-104.3593,Mexico,MX,Jalisco,minor,,
Candelaria Loxicha,15.9167,-96.4833,Mexico,MX,Oaxaca,minor,,
Santa María Tepantlali,16.9966,-96.0088,Mexico,MX,Oaxaca,minor,,
Landero y Coss,19.7350,-96.8523,Mexico,MX,Veracruz,minor,,
Trinidad García de la Cadena,21.2103,-103.4653,Mexico,MX,Zacatecas,minor,,
Ahuazotepec,20.0454,-98.1633,Mexico,MX,Hidalgo,minor,,
Ostuacán,17.4072,-93.3356,Mexico,MX,Chiapas,minor,,
Santa María Zoquitlán,16.5589,-96.3533,Mexico,MX,Oaxaca,minor,,
San Juan del Rio del Centauro del Norte,24.7782,-104.4583,Mexico,MX,Durango,minor,,
San Dionisio Ocotepec,16.8046,-96.3933,Mexico,MX,Oaxaca,minor,,
Santiago Tetepec,16.3217,-97.7479,Mexico,MX,Oaxaca,minor,,
Amatitlán,18.4316,-95.7332,Mexico,MX,Veracruz,minor,,
Santa María Temaxcalapa,17.3804,-96.1614,Mexico,MX,Oaxaca,minor,,
San Miguel Coatlán,16.1970,-96.6946,Mexico,MX,Oaxaca,minor,,
Chicomuselo,15.7442,-92.2833,Mexico,MX,Chiapas,minor,,
Natívitas,19.2361,-98.3139,Mexico,MX,Tlaxcala,minor,,
Ixhuacán de los Reyes,19.3553,-97.1175,Mexico,MX,Veracruz,minor,,
Xoxocotla,18.6466,-97.1524,Mexico,MX,Veracruz,minor,,
Guachinango,20.5772,-104.3804,Mexico,MX,Jalisco,minor,,
San Juan Quiotepec,17.6016,-96.5873,Mexico,MX,Oaxaca,minor,,
Amacuzac,18.6000,-99.3700,Mexico,MX,Morelos,minor,,
Solosuchiapa,17.4295,-93.0325,Mexico,MX,Chiapas,minor,,
Baviácora,29.7000,-110.1500,Mexico,MX,Sonora,minor,,
Totatiche,21.9284,-103.4440,Mexico,MX,Jalisco,minor,,
Cuquío,20.9303,-103.0277,Mexico,MX,Jalisco,minor,,
Villa de Ramos,22.8333,-101.9167,Mexico,MX,San Luis Potosí,minor,,
Atlequizayan,20.0121,-97.6242,Mexico,MX,Puebla,minor,,
Teotlalco,18.4711,-98.7778,Mexico,MX,Puebla,minor,,
Morelos Cañada,18.7389,-97.4217,Mexico,MX,Puebla,minor,,
Santo Tomás Jalieza,16.8447,-96.6706,Mexico,MX,Oaxaca,minor,,
Hueyapan de Ocampo,18.1504,-95.1454,Mexico,MX,Veracruz,minor,,
Ciudad Camargo,26.3144,-98.8338,Mexico,MX,Tamaulipas,minor,,
San Lucas Quiavini,16.8956,-96.4681,Mexico,MX,Oaxaca,minor,,
Villa Unión,28.2167,-100.7167,Mexico,MX,Coahuila de Zaragoza,minor,,
Santa Cruz Xitla,16.3232,-96.6737,Mexico,MX,Oaxaca,minor,,
Jiquipilco,19.5564,-99.6083,Mexico,MX,México,minor,,
San Javier,28.6000,-109.7333,Mexico,MX,Sonora,minor,,
Rayón,29.7170,-110.5830,Mexico,MX,Sonora,minor,,
Nácori Chico,29.6833,-108.9667,Mexico,MX,Sonora,minor,,
Moloacán,17.9854,-94.3471,Mexico,MX,Veracruz,minor,,
Tepetzintla,19.9672,-97.8414,Mexico,MX,Puebla,minor,,
Nadadores,27.0633,-101.5936,Mexico,MX,Coahuila de Zaragoza,minor,,
Tuxcueca,20.1540,-103.1850,Mexico,MX,Jalisco,minor,,
Silacayoápam,17.5030,-98.1397,Mexico,MX,Oaxaca,minor,,
Zapotitlán Tablas,17.4367,-98.7756,Mexico,MX,Guerrero,minor,,
Bolaños,21.8318,-103.7807,Mexico,MX,Jalisco,minor,,
Güémez,23.9186,-99.0061,Mexico,MX,Tamaulipas,minor,,
Gómez Farías,22.8869,-99.0258,Mexico,MX,Tamaulipas,minor,,
Santa María Quiegolani,16.2771,-96.0527,Mexico,MX,Oaxaca,minor,,
Villa Hidalgo,30.1618,-109.3215,Mexico,MX,Sonora,minor,,
San Jerónimo Taviche,16.7147,-96.5936,Mexico,MX,Oaxaca,minor,,
Santa Isabel Cholula,18.9944,-98.3795,Mexico,MX,Puebla,minor,,
Zamora Pico de Oro,16.3316,-90.7657,Mexico,MX,Chiapas,minor,,
El Limón,19.8255,-104.1563,Mexico,MX,Jalisco,minor,,
Santa Cruz Tlaxcala,19.3547,-98.1508,Mexico,MX,Tlaxcala,minor,,
Tilapa,18.5972,-98.5516,Mexico,MX,Puebla,minor,,
Tancoco,21.2862,-97.7914,Mexico,MX,Veracruz,minor,,
Santa María de la Paz,21.5121,-103.4080,Mexico,MX,Zacatecas,minor,,
Tlacoapa,17.2622,-98.7483,Mexico,MX,Guerrero,minor,,
Tetipac,18.6500,-99.6667,Mexico,MX,Guerrero,minor,,
Tochimilco,18.8939,-98.5728,Mexico,MX,Puebla,minor,,
Huehuetla,20.1058,-97.6252,Mexico,MX,Puebla,minor,,
San Martín Itunyoso,17.2274,-97.8795,Mexico,MX,Oaxaca,minor,,
Acuamanala,19.2238,-98.1985,Mexico,MX,Tlaxcala,minor,,
Alpatláhuac,19.1201,-97.0937,Mexico,MX,Veracruz,minor,,
Atzitzintla,18.8991,-97.3244,Mexico,MX,Puebla,minor,,
